"Ticker","date","Emitent","Data.wykupu","Wartosc.nominalna","Wartosc.emisji","Waluta","Oprocentowanie","numer_wyplaty"
"PRF0624","2023-06-18","PRAGMAGO","2024-06-18","100,00","7 000 000,00","PLN","stałe 5.6%","# 10"
"PRF0624","2023-09-18","PRAGMAGO","2024-06-18","100,00","7 000 000,00","PLN","stałe 5.6%","# 11"
"PRF0624","2023-12-18","PRAGMAGO","2024-06-18","100,00","7 000 000,00","PLN","stałe 5.6%","# 12"
"PRF0624","2024-03-18","PRAGMAGO","2024-06-18","100,00","7 000 000,00","PLN","stałe 5.6%","# 13"
"PRF0624","2024-06-18","PRAGMAGO","2024-06-18","100,00","7 000 000,00","PLN","stałe 5.6%","# 14"
"PRF0624","2024-06-18","PRAGMAGO","2024-06-18","100,00","7 000 000,00","PLN","stałe 5.6%","# 15"
"PRF0626","2022-09-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 1"
"PRF0626","2022-12-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 2"
"PRF0626","2023-03-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 3"
"PRF0626","2023-06-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 4"
"PRF0626","2023-09-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 5"
"PRF0626","2023-12-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 6"
"PRF0626","2024-03-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 7"
"PRF0626","2024-06-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 8"
"PRF0626","2024-09-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 9"
"PRF0626","2024-12-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 10"
"PRF0626","2025-03-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 11"
"PRF0626","2025-06-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 12"
"PRF0626","2025-09-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 13"
"PRF0626","2025-12-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 14"
"PRF0626","2026-03-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 15"
"PRF0626","2026-06-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 16"
"PRF0626","2026-06-13","PRAGMAGO","2026-06-13","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 17"
"PRF0723","2019-10-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 1"
"PRF0723","2020-01-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 2"
"PRF0723","2020-04-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 3"
"PRF0723","2020-07-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 4"
"PRF0723","2020-10-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 5"
"PRF0723","2021-01-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 6"
"PRF0723","2021-04-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 7"
"PRF0723","2021-07-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 8"
"PRF0723","2021-10-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 9"
"PRF0723","2022-01-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 10"
"PRF0723","2022-04-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 11"
"PRF0723","2022-07-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 12"
"PRF0723","2022-10-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 13"
"PRF0723","2023-01-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 14"
"PRF0723","2023-04-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 15"
"PRF0723","2023-07-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 16"
"PRF0723","2023-07-04","PRAGMAGO","2023-07-04","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.25%","# 17"
"PRF1025","2022-01-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 1"
"PRF1025","2022-04-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 2"
"PRF1025","2022-07-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 3"
"PRF1025","2022-10-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 4"
"PRF1025","2023-01-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 5"
"PRF1025","2023-04-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 6"
"PRF1025","2023-07-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 7"
"PRF1025","2023-10-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 8"
"PRF1025","2024-01-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 9"
"PRF1025","2024-04-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 10"
"PRF1025","2024-07-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 11"
"PRF1025","2024-10-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 12"
"PRF1025","2025-01-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 13"
"PRF1025","2025-04-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 14"
"PRF1025","2025-07-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 15"
"PRF1025","2025-10-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 16"
"PRF1025","2025-10-01","PRAGMAGO","2025-10-01","100,00","17 000 000,00","PLN","zmienne WIBOR 3M +  3.8%","# 17"
"PRF1026","2023-01-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 1"
"PRF1026","2023-04-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 2"
"PRF1026","2023-07-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 3"
"PRF1026","2023-10-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 4"
"PRF1026","2024-01-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 5"
"PRF1026","2024-04-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 6"
"PRF1026","2024-07-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 7"
"PRF1026","2024-10-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 8"
"PRF1026","2025-01-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 9"
"PRF1026","2025-04-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 10"
"PRF1026","2025-07-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 11"
"PRF1026","2025-10-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 12"
"PRF1026","2026-01-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 13"
"PRF1026","2026-04-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 14"
"PRF1026","2026-07-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 15"
"PRF1026","2026-10-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 16"
"PRF1026","2026-10-28","PRAGMAGO","2026-10-28","100,00","12 779 200,00","PLN","zmienne WIBOR 3M +  4%","# 17"
"PRF1124","2021-02-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 1"
"PRF1124","2021-05-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 2"
"PRF1124","2021-08-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 3"
"PRF1124","2021-11-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 4"
"PRF1124","2022-02-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 5"
"PRF1124","2022-05-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 6"
"PRF1124","2022-08-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 7"
"PRF1124","2022-11-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 8"
"PRF1124","2023-02-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 9"
"PRF1124","2023-05-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 10"
"PRF1124","2023-08-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 11"
"PRF1124","2023-11-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 12"
"PRF1124","2024-02-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 13"
"PRF1124","2024-05-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 14"
"PRF1124","2024-08-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 15"
"PRF1124","2024-11-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 16"
"PRF1124","2024-11-10","PRAGMAGO","2024-11-10","100,00","12 000 000,00","PLN","stałe 5.75%","# 17"
"PRF1225","2022-03-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 1"
"PRF1225","2022-06-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 2"
"PRF1225","2022-09-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 3"
"PRF1225","2022-12-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 4"
"PRF1225","2023-03-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 5"
"PRF1225","2023-06-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 6"
"PRF1225","2023-09-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 7"
"PRF1225","2023-12-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 8"
"PRF1225","2024-03-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 9"
"PRF1225","2024-06-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 10"
"PRF1225","2024-09-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 11"
"PRF1225","2024-12-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 12"
"PRF1225","2025-03-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 13"
"PRF1225","2025-06-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 14"
"PRF1225","2025-09-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 15"
"PRF1225","2025-12-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 16"
"PRF1225","2025-12-23","PRAGMAGO","2025-12-23","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  4%","# 17"
"PZU0727","2018-01-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 1"
"PZU0727","2018-07-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 2"
"PZU0727","2019-01-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 3"
"PZU0727","2019-07-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 4"
"PZU0727","2020-01-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 5"
"PZU0727","2020-07-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 6"
"PZU0727","2021-01-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 7"
"PZU0727","2021-07-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 8"
"PZU0727","2022-01-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 9"
"PZU0727","2022-07-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 10"
"PZU0727","2023-01-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 11"
"PZU0727","2023-07-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 12"
"PZU0727","2024-01-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 13"
"PZU0727","2024-07-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 14"
"PZU0727","2025-01-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 15"
"PZU0727","2025-07-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 16"
"PZU0727","2026-01-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 17"
"PZU0727","2026-07-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 18"
"PZU0727","2027-01-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 19"
"PZU0727","2027-07-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 20"
"PZU0727","2027-07-29","PZU","2027-07-29","100 000,00","2 250 000 000,00","PLN","zmienne WIBOR 6M +  1.8%","# 21"
"ROB0626","2021-12-17","ROBYG","2026-06-17","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 1"
"ROB0626","2022-06-17","ROBYG","2026-06-17","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 2"
"ROB0626","2022-12-17","ROBYG","2026-06-17","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 3"
"ROB0626","2023-06-17","ROBYG","2026-06-17","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 4"
"ROB0626","2023-12-17","ROBYG","2026-06-17","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 5"
"ROB0626","2024-06-17","ROBYG","2026-06-17","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 6"
"ROB0626","2024-12-17","ROBYG","2026-06-17","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 7"
"ROB0626","2025-06-17","ROBYG","2026-06-17","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 8"
"ROB0626","2025-12-17","ROBYG","2026-06-17","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 9"
"ROB0626","2026-06-17","ROBYG","2026-06-17","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 10"
"ROB0626","2026-06-17","ROBYG","2026-06-17","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 11"
"ROB0723","2019-01-05","ROBYG","2023-07-05","1 000,00","60 000 000,00","PLN","zmienne WIBOR 6M +  2.85%","# 1"
"ROB0723","2019-07-05","ROBYG","2023-07-05","1 000,00","60 000 000,00","PLN","zmienne WIBOR 6M +  2.85%","# 2"
"ROB0723","2020-01-05","ROBYG","2023-07-05","1 000,00","60 000 000,00","PLN","zmienne WIBOR 6M +  2.85%","# 3"
"ROB0723","2020-07-05","ROBYG","2023-07-05","1 000,00","60 000 000,00","PLN","zmienne WIBOR 6M +  2.85%","# 4"
"ROB0723","2021-01-05","ROBYG","2023-07-05","1 000,00","60 000 000,00","PLN","zmienne WIBOR 6M +  2.85%","# 5"
"ROB0723","2021-07-05","ROBYG","2023-07-05","1 000,00","60 000 000,00","PLN","zmienne WIBOR 6M +  2.85%","# 6"
"ROB0723","2022-01-05","ROBYG","2023-07-05","1 000,00","60 000 000,00","PLN","zmienne WIBOR 6M +  2.85%","# 7"
"ROB0723","2022-07-05","ROBYG","2023-07-05","1 000,00","60 000 000,00","PLN","zmienne WIBOR 6M +  2.85%","# 8"
"ROB0723","2023-01-05","ROBYG","2023-07-05","1 000,00","60 000 000,00","PLN","zmienne WIBOR 6M +  2.85%","# 9"
"ROB0723","2023-07-05","ROBYG","2023-07-05","1 000,00","60 000 000,00","PLN","zmienne WIBOR 6M +  2.85%","# 10"
"ROB0723","2023-07-05","ROBYG","2023-07-05","1 000,00","60 000 000,00","PLN","zmienne WIBOR 6M +  2.85%","# 11"
"ROB1224","2020-06-04","ROBYG","2024-12-04","100 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 1"
"ROB1224","2020-12-04","ROBYG","2024-12-04","100 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 2"
"ROB1224","2021-06-04","ROBYG","2024-12-04","100 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 3"
"ROB1224","2021-12-04","ROBYG","2024-12-04","100 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 4"
"ROB1224","2022-06-04","ROBYG","2024-12-04","100 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 5"
"ROB1224","2022-12-04","ROBYG","2024-12-04","100 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 6"
"ROB1224","2023-06-04","ROBYG","2024-12-04","100 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 7"
"ROB1224","2023-12-04","ROBYG","2024-12-04","100 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 8"
"ROB1224","2024-06-04","ROBYG","2024-12-04","100 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 9"
"ROB1224","2024-12-04","ROBYG","2024-12-04","100 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 10"
"ROB1224","2024-12-04","ROBYG","2024-12-04","100 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 11"
"ROB1225","2023-06-22","ROBYG","2025-12-22","1 000,00","110 000 000,00","PLN","zmienne WIBOR 6M +  4.85%","# 1"
"ROB1225","2023-12-22","ROBYG","2025-12-22","1 000,00","110 000 000,00","PLN","zmienne WIBOR 6M +  4.85%","# 2"
"ROB1225","2024-06-22","ROBYG","2025-12-22","1 000,00","110 000 000,00","PLN","zmienne WIBOR 6M +  4.85%","# 3"
"ROB1225","2024-12-22","ROBYG","2025-12-22","1 000,00","110 000 000,00","PLN","zmienne WIBOR 6M +  4.85%","# 4"
"ROB1225","2025-06-22","ROBYG","2025-12-22","1 000,00","110 000 000,00","PLN","zmienne WIBOR 6M +  4.85%","# 5"
"ROB1225","2025-12-22","ROBYG","2025-12-22","1 000,00","110 000 000,00","PLN","zmienne WIBOR 6M +  4.85%","# 6"
"ROB1225","2025-12-22","ROBYG","2025-12-22","1 000,00","110 000 000,00","PLN","zmienne WIBOR 6M +  4.85%","# 7"
"RON0424","2021-04-02","RONSON","2024-04-02","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4.3%","# 1"
"RON0424","2021-10-02","RONSON","2024-04-02","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4.3%","# 2"
"RON0424","2022-04-02","RONSON","2024-04-02","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4.3%","# 3"
"RON0424","2022-10-02","RONSON","2024-04-02","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4.3%","# 4"
"RON0424","2023-04-02","RONSON","2024-04-02","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4.3%","# 5"
"RON0424","2023-10-02","RONSON","2024-04-02","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4.3%","# 6"
"RON0424","2024-04-02","RONSON","2024-04-02","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4.3%","# 7"
"RON0424","2024-04-02","RONSON","2024-04-02","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4.3%","# 8"
"RON0425","2021-10-15","RONSON","2025-04-15","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 1"
"RON0425","2022-04-15","RONSON","2025-04-15","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 2"
"RON0425","2022-10-15","RONSON","2025-04-15","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 3"
"RON0425","2023-04-15","RONSON","2025-04-15","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 4"
"RON0425","2023-10-15","RONSON","2025-04-15","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 5"
"RON0425","2024-04-15","RONSON","2025-04-15","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 6"
"RON0425","2024-11-15","RONSON","2025-04-15","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 7"
"RON0425","2025-04-15","RONSON","2025-04-15","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 8"
"RON0425","2025-04-15","RONSON","2025-04-15","1 000,00","100 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 9"
"RPO0626","2021-12-02","R.POWER S.A.","2026-06-02","1 000,00","305 000 000,00","PLN","zmienne WIBOR 6M +  4.95%","# 1"
"RPO0626","2022-06-02","R.POWER S.A.","2026-06-02","1 000,00","305 000 000,00","PLN","zmienne WIBOR 6M +  4.95%","# 2"
"RPO0626","2022-12-02","R.POWER S.A.","2026-06-02","1 000,00","305 000 000,00","PLN","zmienne WIBOR 6M +  4.95%","# 3"
"RPO0626","2023-06-02","R.POWER S.A.","2026-06-02","1 000,00","305 000 000,00","PLN","zmienne WIBOR 6M +  4.95%","# 4"
"RPO0626","2023-12-02","R.POWER S.A.","2026-06-02","1 000,00","305 000 000,00","PLN","zmienne WIBOR 6M +  4.95%","# 5"
"RPO0626","2024-06-02","R.POWER S.A.","2026-06-02","1 000,00","305 000 000,00","PLN","zmienne WIBOR 6M +  4.95%","# 6"
"RPO0626","2024-12-02","R.POWER S.A.","2026-06-02","1 000,00","305 000 000,00","PLN","zmienne WIBOR 6M +  4.95%","# 7"
"RPO0626","2025-06-02","R.POWER S.A.","2026-06-02","1 000,00","305 000 000,00","PLN","zmienne WIBOR 6M +  4.95%","# 8"
"RPO0626","2025-12-02","R.POWER S.A.","2026-06-02","1 000,00","305 000 000,00","PLN","zmienne WIBOR 6M +  4.95%","# 9"
"RPO0626","2026-06-02","R.POWER S.A.","2026-06-02","1 000,00","305 000 000,00","PLN","zmienne WIBOR 6M +  4.95%","# 10"
"RPO0626","2026-06-02","R.POWER S.A.","2026-06-02","1 000,00","305 000 000,00","PLN","zmienne WIBOR 6M +  4.95%","# 11"
"SPL0325","2023-09-30","SANTANDER BANK POLSKA","2025-03-31","500 000,00","1 900 000 000,00","PLN","zmienne WIBOR 6M +  1.9%","# 1"
"SPL0325","2024-03-31","SANTANDER BANK POLSKA","2025-03-31","500 000,00","1 900 000 000,00","PLN","zmienne WIBOR 6M +  1.9%","# 2"
"SPL0325","2024-09-30","SANTANDER BANK POLSKA","2025-03-31","500 000,00","1 900 000 000,00","PLN","zmienne WIBOR 6M +  1.9%","# 3"
"SPL0325","2025-03-31","SANTANDER BANK POLSKA","2025-03-31","500 000,00","1 900 000 000,00","PLN","zmienne WIBOR 6M +  1.9%","# 4"
"SPL0325","2025-03-31","SANTANDER BANK POLSKA","2025-03-31","500 000,00","1 900 000 000,00","PLN","zmienne WIBOR 6M +  1.9%","# 5"
"SPL0428","2018-10-05","SANTANDER BANK POLSKA","2028-04-05","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.6%","# 1"
"SPL0428","2019-04-05","SANTANDER BANK POLSKA","2028-04-05","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.6%","# 2"
